,Transformation parameter epsilon,RMS colon PLM,Parameter A,Parameter gamma,Inverse parameter A,Inverse parameter gamma
462,1.3279533158623402,0.5256987644352044,3.4016619383800445e-09,4.427926378400217,1.2172428658764683e-06,4.427926378400217
463,1.3307314608746044,0.5255073905966775,3.367915296729946e-09,4.4275081822423346,1.2194050782661885e-06,4.4275081822423346
464,1.3335096058868687,0.5253162309031425,3.3345095816450315e-09,4.427090076567522,1.221570689157479e-06,4.427090076567522
465,1.336287750899133,0.5251252597153916,3.301442784619728e-09,4.426671979743063,1.2237401247689152e-06,4.426671979743063
466,1.3390658959113975,0.52493448908147,3.2687104458263404e-09,4.426253944042438,1.2259131221825995e-06,4.426253944042438
467,1.3418440409236616,0.5247439212622117,3.236309265102488e-09,4.4258359610948546,1.228089729067033e-06,4.4258359610948546
468,1.344622185935926,0.5245535660715704,3.2042354607700945e-09,4.425418051350016,1.2302698444308401e-06,4.425418051350016
469,1.3474003309481903,0.5243634097197469,3.1724860815633403e-09,4.425000191263701,1.2324535967806678e-06,4.425000191263701
470,1.3501784759604547,0.52417345208439,3.1410577749729512e-09,4.424582381239732,1.2346409900255218e-06,4.424582381239732
471,1.3529566209727188,0.5239836988651156,3.1099472248492314e-09,4.424164621369548,1.236832027928692e-06,4.424164621369548
472,1.3557347659849832,0.5237941501111143,3.079150880337671e-09,4.423746927855687,1.2390266327876502e-06,4.423746927855687
473,1.3585129109972476,0.5236047896449907,3.048666416003357e-09,4.423329247251113,1.241225089566609e-06,4.423329247251113
474,1.361291056009512,0.5234156523049527,3.0184889886471038e-09,4.422911675418178,1.243426900906846e-06,4.422911675418178
475,1.364069201021776,0.5232267039148881,2.9886169656769137e-09,4.4224941218806535,1.2456325478834407e-06,4.4224941218806535
476,1.3668473460340405,0.5230379608498461,2.9590465431110365e-09,4.42207662572187,1.247841830429447e-06,4.42207662572187
477,1.3696254910463048,0.5228494191620491,2.9297746939828725e-09,4.421659182267542,1.2500547790464708e-06,4.421659182267542
478,1.3724036360585692,0.5226610705594685,2.90079873599606e-09,4.421241767472216,1.2522715271267667e-06,4.421241767472216
479,1.3751817810708333,0.5224737681193377,2.872118502762163e-09,4.4208241741552365,1.2544929842929802e-06,4.4208241741552365
480,1.3779599260830977,0.5222850071294518,2.843720176624905e-09,4.420407157607909,1.2567157338001825e-06,4.420407157607909
481,1.380738071095362,0.5220972705720892,2.8156124212158244e-09,4.419989911040417,1.2589434775805398e-06,4.419989911040417
482,1.3835162161076264,0.5219097444364164,2.787787785817341e-09,4.419572742746983,1.2611747802789437e-06,4.419572742746983
483,1.3862943611198906,0.5217224191888427,2.760243926052454e-09,4.41915561641822,1.2634098397963093e-06,4.41915561641822
