,Transformation parameter epsilon,RMS colon IM-III,Parameter A,Parameter tau,Parameter C,Parameter alpha,Inverse parameter A,Inverse parameter gamma,Inverse parameter C,Inverse parameter alpha
82,0.0016080108583223975,0.5296885081365192,9.737371411794486,33.7811172272724,0.9761348524080066,0.09595733913652184,9.737371411794486,33.7811172272724,0.9800808132154752,0.09595733913652184
83,0.0016256813073149512,0.5304153901696054,9.746166632473189,33.787334227392506,0.9760680219090473,0.09594612039982131,9.746166632473189,33.787334227392506,0.9800577462491348,0.09594612039982131
84,0.001661022205300059,0.5319268331172665,9.763903266825404,33.799859345491775,0.9759336914974535,0.09592359818930771,9.763903266825404,33.799859345491775,0.9800109876838444,0.09592359818930771
85,0.0016786926542926128,0.5327114205321809,9.77282486188684,33.80615281234973,0.9758662348754331,0.09591231744068979,9.77282486188684,33.80615281234973,0.9799873381129731,0.09591231744068979
86,0.0017140335522777203,0.5343423924671842,9.790826770777151,33.818838194629556,0.975730616454703,0.09588965361227679,9.790826770777151,33.818838194629556,0.979939379896632,0.09588965361227679
87,0.0017317040012702742,0.5351891296662595,9.799899284237888,33.82522513440667,0.9756624690269651,0.09587828499252511,9.799899284237888,33.82522513440667,0.9799150866912916,0.09587828499252511
88,0.001749374450262828,0.5360572707752823,9.809016328814783,33.831638118032195,0.9755941036373444,0.09586689017906931,9.809016328814783,33.831638118032195,0.9798905901248489,0.09586689017906931
89,0.001767044899255382,0.5369469640599367,9.818174438160458,33.83807534937036,0.975525526439251,0.0958554772631535,9.818174438160458,33.83807534937036,0.9798658973083151,0.0958554772631535
90,0.0017847153482479356,0.5378598097727039,9.827402085265739,33.84455710501924,0.9754566702002064,0.09584401446528786,9.827402085265739,33.84455710501924,0.9798409435358353,0.09584401446528786
91,0.0018200562462330433,0.5397539036311689,9.846001576968522,33.85760825062077,0.9753182650730698,0.09582101619587967,9.846001576968522,33.85760825062077,0.9797903941166995,0.09582101619587967
92,0.0018377266952255972,0.5407374261294544,9.855402692175684,33.86419825504926,0.9752486460349054,0.09580944709869257,9.855402692175684,33.86419825504926,0.9797647309133355,0.09580944709869257
93,0.0018553971442181508,0.5417446396639971,9.864840500528567,33.87080760520472,0.9751788210381321,0.09579786058807004,9.864840500528567,33.87080760520472,0.9797388763156281,0.09579786058807004
94,0.0018730675932107047,0.5427774893750702,9.87435833904144,33.877470393147206,0.975108683837017,0.09578622414675296,9.87435833904144,33.877470393147206,0.9797127325953144,0.09578622414675296
95,0.0018907380422032586,0.5438351561023586,9.88391410637036,33.88415249461067,0.9750383368280462,0.09577456515725476,9.88391410637036,33.88415249461067,0.979686392948579,0.09577456515725476
96,0.0019084084911958124,0.5449196036312718,9.893551995487076,33.890888786357706,0.974967670322476,0.09576285252025761,9.893551995487076,33.890888786357706,0.9796597569747275,0.09576285252025761
97,0.001926078940188366,0.5460306296194772,9.903251923030483,33.897663163397205,0.9748967322847,0.09575110081802132,9.903251923030483,33.897663163397205,0.979632868732781,0.09575110081802132
98,0.00194374938918092,0.5471690050529674,9.913020855711284,33.90448096905524,0.9748255040076651,0.09573930535663341,9.913020855711284,33.90448096905524,0.9796057111873255,0.09573930535663341
99,0.0019614198381734736,0.5483352259330548,9.922853068738572,33.9113367124855,0.9747539995558882,0.09572746582440089,9.922853068738572,33.9113367124855,0.979578296060135,0.09572746582440089
100,0.0019790902871660277,0.5495297973162346,9.932754429728085,33.91823588891763,0.9746822014630901,0.0957155840512649,9.932754429728085,33.91823588891763,0.9795506090298,0.0957155840512649
101,0.0019967607361585813,0.550753726960588,9.942735429858663,33.92518595308118,0.9746100828406231,0.09570365014077975,9.942735429858663,33.92518595308118,0.979522624823411,0.09570365014077975
102,0.0020144311851511354,0.5520077274861919,9.95279547585623,33.932185602334656,0.9745376446334255,0.09569166100636148,9.95279547585623,33.932185602334656,0.9794943433907455,0.09569166100636148
103,0.002032101634143689,0.5532916069102456,9.962920892614612,33.939224890119526,0.9744649178427967,0.0956796319618048,9.962920892614612,33.939224890119526,0.9794657946399131,0.0956796319618048
104,0.0020497720831362427,0.5546062204900302,9.973120373216585,33.94631054746924,0.9743918792871569,0.09566755757068164,9.973120373216585,33.94631054746924,0.9794369576541204,0.09566755757068164
105,0.002067442532128797,0.5559533628217954,9.983416146317001,33.95345828880832,0.9743184732852325,0.09565541515053931,9.983416146317001,33.95345828880832,0.9794077795608219,0.09565541515053931
106,0.0020851129811213505,0.557332049403453,9.993773761263375,33.96064181661519,0.9742447833974163,0.09564323362102513,9.993773761263375,33.96064181661519,0.9793783379471909,0.09564323362102513
107,0.0021027834301139046,0.5587433769334604,10.004211720797215,33.967876089896116,0.9741707609884478,0.09563100401459756,10.004211720797215,33.967876089896116,0.9793485897117493,0.09563100401459756
108,0.002120453879106458,0.5601891806730731,10.014748230816016,33.97517344682279,0.9740963599682513,0.09561870553991156,10.014748230816016,33.97517344682279,0.9793184904231081,0.09561870553991156
109,0.002138124328099012,0.5616696483011874,10.025377192227111,33.98252946310171,0.9740215930580969,0.0956063461468532,10.025377192227111,33.98252946310171,0.9792880527861874,0.0956063461468532
110,0.002155794777091566,0.5631842137310459,10.036075744437346,33.989926974414594,0.9739465153444153,0.09559394622874029,10.036075744437346,33.989926974414594,0.9792573283304676,0.09559394622874029
111,0.0021734652260841196,0.5647347232278926,10.046867160224826,33.99738273026069,0.9738710670715564,0.09558148502891846,10.046867160224826,33.99738273026069,0.9792262611826089,0.09558148502891846
112,0.0021911356750766733,0.5663218597258686,10.057747474905128,34.00489419755635,0.973795255525222,0.09556896944989914,10.057747474905128,34.00489419755635,0.9791948593131086,0.09556896944989914
113,0.0022088061240692273,0.5679483891905234,10.068720895437329,34.01246369275971,0.9737190686947529,0.09555639363973796,10.068720895437329,34.01246369275971,0.9791631108436709,0.09555639363973796
114,0.002226476573061781,0.5696151601080751,10.079790144800086,34.02009381489258,0.9736424969388976,0.09554375971075543,10.079790144800086,34.02009381489258,0.9791310083490656,0.09554375971075543
115,0.002244147022054335,0.5713226599315211,10.090948550240435,34.02777854547015,0.9735655553179197,0.0955310708584225,10.090948550240435,34.02777854547015,0.9790985648774171,0.0955310708584225
116,0.0022618174710468887,0.5730715423549256,10.102193328132097,34.03551551211624,0.973488249161248,0.09551832891884028,10.102193328132097,34.03551551211624,0.9790657852759548,0.09551832891884028
117,0.0022794879200394424,0.5748633179292814,10.113545826143197,34.04332159278998,0.9734105207459759,0.09550552351855952,10.113545826143197,34.04332159278998,0.9790326185951248,0.09550552351855952
118,0.0022971583690319965,0.5766983715972837,10.12499372659887,34.05118617100634,0.9733324001302827,0.09549265983269532,10.12499372659887,34.05118617100634,0.9789990909090093,0.09549265983269532
